ASN,prefix,size,Country,City,Latitude,Longitude,full_prefix
51559,89.43.31.0,24,Türkiye,Denizli,37.7757,29.0859,89.43.31.0/24
51559,89.43.64.0,24,Türkiye,,41.0214,28.9948,89.43.64.0/24
51559,89.43.65.0,24,Türkiye,,41.0214,28.9948,89.43.65.0/24
51559,89.43.66.0,24,Türkiye,,41.0214,28.9948,89.43.66.0/24
51559,89.43.67.0,24,Türkiye,,41.0214,28.9948,89.43.67.0/24
51559,89.252.128.0,24,Türkiye,,41.0214,28.9948,89.252.128.0/24
51559,89.252.129.0,24,Türkiye,,41.0214,28.9948,89.252.129.0/24
51559,89.252.130.0,24,Türkiye,,41.0214,28.9948,89.252.130.0/24
51559,89.252.131.0,24,Türkiye,,41.0214,28.9948,89.252.131.0/24
51559,89.252.135.0,24,Türkiye,,41.0214,28.9948,89.252.135.0/24
51559,89.252.136.0,24,Türkiye,,41.0214,28.9948,89.252.136.0/24
51559,89.252.139.0,24,Türkiye,,41.0214,28.9948,89.252.139.0/24
51559,89.252.140.0,24,Türkiye,,41.0214,28.9948,89.252.140.0/24
51559,89.252.143.0,24,Türkiye,,41.0214,28.9948,89.252.143.0/24
51559,89.252.145.0,24,Türkiye,,41.0214,28.9948,89.252.145.0/24
51559,89.252.146.0,24,Türkiye,,41.0214,28.9948,89.252.146.0/24
51559,89.252.148.0,24,Türkiye,,41.0214,28.9948,89.252.148.0/24
51559,89.252.150.0,24,Türkiye,,41.0214,28.9948,89.252.150.0/24
51559,89.252.158.0,24,Türkiye,,41.0214,28.9948,89.252.158.0/24
51559,89.252.160.0,24,Türkiye,,41.0214,28.9948,89.252.160.0/24
51559,89.252.161.0,24,Türkiye,,41.0214,28.9948,89.252.161.0/24
51559,89.252.162.0,24,Türkiye,,41.0214,28.9948,89.252.162.0/24
51559,89.252.163.0,24,Türkiye,,41.0214,28.9948,89.252.163.0/24
51559,89.252.164.0,24,Türkiye,,41.0214,28.9948,89.252.164.0/24
51559,89.252.165.0,24,Türkiye,,41.0214,28.9948,89.252.165.0/24
51559,89.252.166.0,24,Türkiye,,41.0214,28.9948,89.252.166.0/24
51559,89.252.167.0,24,Türkiye,,41.0214,28.9948,89.252.167.0/24
51559,89.252.168.0,24,Türkiye,,41.0214,28.9948,89.252.168.0/24
51559,89.252.169.0,24,Türkiye,,41.0214,28.9948,89.252.169.0/24
51559,89.252.171.0,24,Türkiye,,41.0214,28.9948,89.252.171.0/24
51559,89.252.172.0,24,Türkiye,,41.0214,28.9948,89.252.172.0/24
51559,89.252.173.0,24,Türkiye,,41.0214,28.9948,89.252.173.0/24
51559,89.252.174.0,24,Türkiye,,41.0214,28.9948,89.252.174.0/24
51559,89.252.175.0,24,Türkiye,,41.0214,28.9948,89.252.175.0/24
51559,89.252.176.0,24,Türkiye,,41.0214,28.9948,89.252.176.0/24
51559,89.252.177.0,24,Türkiye,,41.0214,28.9948,89.252.177.0/24
51559,91.227.4.0,24,Türkiye,,41.0214,28.9948,91.227.4.0/24
51559,91.227.5.0,24,Türkiye,,41.0214,28.9948,91.227.5.0/24
51559,91.227.6.0,24,Türkiye,,41.0214,28.9948,91.227.6.0/24
51559,91.229.35.0,24,Türkiye,,41.0214,28.9948,91.229.35.0/24
51559,91.229.44.0,24,Türkiye,,41.0214,28.9948,91.229.44.0/24
51559,91.229.45.0,24,Türkiye,,41.0214,28.9948,91.229.45.0/24
51559,93.113.60.0,24,Türkiye,,41.0214,28.9948,93.113.60.0/24
51559,93.113.61.0,24,Türkiye,,41.0214,28.9948,93.113.61.0/24
51559,93.113.62.0,24,Türkiye,,41.0214,28.9948,93.113.62.0/24
51559,93.113.63.0,24,Türkiye,,41.0214,28.9948,93.113.63.0/24
51559,93.115.76.0,24,Türkiye,,41.0214,28.9948,93.115.76.0/24
51559,93.115.77.0,24,Türkiye,,41.0214,28.9948,93.115.77.0/24
51559,93.115.78.0,24,Türkiye,,41.0214,28.9948,93.115.78.0/24
51559,93.115.79.0,24,Türkiye,,41.0214,28.9948,93.115.79.0/24
51559,94.102.0.0,24,Türkiye,,41.0214,28.9948,94.102.0.0/24
51559,94.102.1.0,24,Türkiye,,41.0214,28.9948,94.102.1.0/24
51559,94.102.2.0,24,Türkiye,,41.0214,28.9948,94.102.2.0/24
51559,94.102.3.0,24,Türkiye,,41.0214,28.9948,94.102.3.0/24
51559,94.102.4.0,24,Türkiye,,41.0214,28.9948,94.102.4.0/24
51559,94.102.5.0,24,Türkiye,,41.0214,28.9948,94.102.5.0/24
51559,94.102.6.0,24,Türkiye,,41.0214,28.9948,94.102.6.0/24
51559,94.102.7.0,24,Türkiye,,41.0214,28.9948,94.102.7.0/24
51559,94.102.8.0,24,Türkiye,,41.0214,28.9948,94.102.8.0/24
51559,94.102.9.0,24,Türkiye,,41.0214,28.9948,94.102.9.0/24
51559,94.102.11.0,24,Türkiye,,41.0214,28.9948,94.102.11.0/24
51559,94.102.13.0,24,Türkiye,,41.0214,28.9948,94.102.13.0/24
51559,94.102.14.0,24,Türkiye,,41.0214,28.9948,94.102.14.0/24
51559,94.102.15.0,24,Türkiye,,41.0214,28.9948,94.102.15.0/24
51559,95.173.160.0,24,Türkiye,,41.0214,28.9948,95.173.160.0/24
51559,95.173.161.0,24,Türkiye,,41.0214,28.9948,95.173.161.0/24
51559,95.173.162.0,24,Türkiye,,41.0214,28.9948,95.173.162.0/24
51559,95.173.163.0,24,Türkiye,,41.0214,28.9948,95.173.163.0/24
51559,95.173.164.0,24,Türkiye,,41.0214,28.9948,95.173.164.0/24
51559,95.173.165.0,24,Türkiye,,41.0214,28.9948,95.173.165.0/24
51559,95.173.166.0,24,Türkiye,,41.0214,28.9948,95.173.166.0/24
51559,95.173.167.0,24,Türkiye,,41.0214,28.9948,95.173.167.0/24
51559,95.173.168.0,24,Türkiye,,41.0214,28.9948,95.173.168.0/24
51559,95.173.169.0,24,Türkiye,,41.0214,28.9948,95.173.169.0/24
51559,95.173.170.0,24,Türkiye,,41.0214,28.9948,95.173.170.0/24
51559,95.173.171.0,24,Türkiye,,41.0214,28.9948,95.173.171.0/24
51559,95.173.172.0,24,Türkiye,,41.0214,28.9948,95.173.172.0/24
51559,95.173.177.0,24,Türkiye,,41.0214,28.9948,95.173.177.0/24
51559,95.173.178.0,24,Türkiye,,41.0214,28.9948,95.173.178.0/24
51559,95.173.179.0,24,Türkiye,,41.0214,28.9948,95.173.179.0/24
51559,95.173.180.0,24,Türkiye,,41.0214,28.9948,95.173.180.0/24
51559,95.173.181.0,24,Türkiye,,41.0214,28.9948,95.173.181.0/24
51559,95.173.183.0,24,Türkiye,,41.0214,28.9948,95.173.183.0/24
51559,95.173.184.0,24,Türkiye,,41.0214,28.9948,95.173.184.0/24
51559,95.173.185.0,24,Türkiye,,41.0214,28.9948,95.173.185.0/24
51559,95.173.186.0,24,Türkiye,,41.0214,28.9948,95.173.186.0/24
51559,95.173.187.0,24,Türkiye,,41.0214,28.9948,95.173.187.0/24
51559,95.173.188.0,24,Türkiye,,41.0214,28.9948,95.173.188.0/24
51559,95.173.189.0,24,Türkiye,,41.0214,28.9948,95.173.189.0/24
51559,95.173.190.0,24,Türkiye,,41.0214,28.9948,95.173.190.0/24
51559,95.173.191.0,24,Türkiye,,41.0214,28.9948,95.173.191.0/24
51559,159.253.32.0,24,Türkiye,,41.0214,28.9948,159.253.32.0/24
51559,159.253.33.0,24,Türkiye,,41.0214,28.9948,159.253.33.0/24
51559,159.253.34.0,24,Türkiye,,41.0214,28.9948,159.253.34.0/24
51559,159.253.35.0,24,Türkiye,,41.0214,28.9948,159.253.35.0/24
51559,159.253.36.0,24,Türkiye,,41.0214,28.9948,159.253.36.0/24
51559,159.253.38.0,24,Türkiye,,41.0214,28.9948,159.253.38.0/24
51559,159.253.39.0,24,Türkiye,,41.0214,28.9948,159.253.39.0/24
51559,159.253.40.0,24,Türkiye,,41.0214,28.9948,159.253.40.0/24
51559,159.253.41.0,24,Türkiye,,41.0214,28.9948,159.253.41.0/24
51559,159.253.42.0,24,Türkiye,,41.0214,28.9948,159.253.42.0/24
51559,159.253.43.0,24,Türkiye,,41.0214,28.9948,159.253.43.0/24
51559,159.253.44.0,24,Türkiye,,41.0214,28.9948,159.253.44.0/24
51559,159.253.45.0,24,Türkiye,,41.0214,28.9948,159.253.45.0/24
51559,159.253.46.0,24,Türkiye,,41.0214,28.9948,159.253.46.0/24
51559,159.253.47.0,24,Türkiye,,41.0214,28.9948,159.253.47.0/24
51559,185.83.144.0,24,Türkiye,,41.0214,28.9948,185.83.144.0/24
51559,185.83.145.0,24,Türkiye,,41.0214,28.9948,185.83.145.0/24
51559,185.83.146.0,24,Türkiye,,41.0214,28.9948,185.83.146.0/24
51559,185.83.147.0,24,Türkiye,,41.0214,28.9948,185.83.147.0/24
51559,185.95.84.0,24,Türkiye,,41.0214,28.9948,185.95.84.0/24
51559,185.95.85.0,24,Türkiye,,41.0214,28.9948,185.95.85.0/24
51559,185.95.86.0,24,Türkiye,,41.0214,28.9948,185.95.86.0/24
51559,185.95.87.0,24,Türkiye,,41.0214,28.9948,185.95.87.0/24
51559,185.160.28.0,24,Türkiye,,41.0214,28.9948,185.160.28.0/24
51559,185.174.28.0,24,Türkiye,,41.0214,28.9948,185.174.28.0/24
51559,185.174.29.0,24,Türkiye,,41.0214,28.9948,185.174.29.0/24
51559,185.174.30.0,24,Türkiye,,41.0214,28.9948,185.174.30.0/24
51559,212.22.69.0,24,Türkiye,Mugla,37.2167,28.3674,212.22.69.0/24
60446,31.210.37.0,24,Türkiye,Istanbul,41.0247,28.9252,31.210.37.0/24
60446,31.210.38.0,24,Türkiye,Konya,37.9275,32.4206,31.210.38.0/24
60446,31.210.39.0,24,Türkiye,Konya,37.9275,32.4206,31.210.39.0/24
60446,45.195.77.0,24,Türkiye,Istanbul,41.0011,28.9675,45.195.77.0/24
60446,78.135.75.0,24,Türkiye,,41.0214,28.9948,78.135.75.0/24
60446,78.135.76.0,24,Türkiye,,41.0214,28.9948,78.135.76.0/24
60446,185.112.74.0,24,Türkiye,,41.0214,28.9948,185.112.74.0/24
60446,188.132.224.0,24,Türkiye,,41.0214,28.9948,188.132.224.0/24
206991,85.95.237.0,24,Türkiye,,41.0214,28.9948,85.95.237.0/24
206991,85.95.238.0,24,Türkiye,,41.0214,28.9948,85.95.238.0/24
206991,85.95.239.0,24,Türkiye,,41.0214,28.9948,85.95.239.0/24
206991,85.95.240.0,24,Türkiye,,41.0214,28.9948,85.95.240.0/24
206991,85.95.241.0,24,Türkiye,,41.0214,28.9948,85.95.241.0/24
206991,85.95.242.0,24,Türkiye,,41.0214,28.9948,85.95.242.0/24
206991,85.95.243.0,24,Türkiye,,41.0214,28.9948,85.95.243.0/24
206991,85.95.244.0,24,Türkiye,Istanbul,41.0652,28.9898,85.95.244.0/24
206991,185.123.100.0,24,Türkiye,Istanbul,40.9999,28.9569,185.123.100.0/24
206991,185.123.101.0,24,Türkiye,Istanbul,40.9999,28.9569,185.123.101.0/24
206991,185.169.64.0,24,Türkiye,,41.0214,28.9948,185.169.64.0/24
206991,185.169.65.0,24,Türkiye,,41.0214,28.9948,185.169.65.0/24
206991,185.169.66.0,24,Türkiye,,41.0214,28.9948,185.169.66.0/24
206991,185.169.67.0,24,Türkiye,,41.0214,28.9948,185.169.67.0/24
207983,78.135.109.0,24,Türkiye,,41.0214,28.9948,78.135.109.0/24
207983,193.33.164.0,24,Türkiye,,41.0214,28.9948,193.33.164.0/24
207983,193.33.165.0,24,Türkiye,,41.0214,28.9948,193.33.165.0/24
207983,193.33.204.0,24,Türkiye,,41.0214,28.9948,193.33.204.0/24
208287,193.124.90.0,24,Türkiye,Istanbul,40.9999,28.9569,193.124.90.0/24
208287,213.142.149.0,24,Türkiye,Istanbul,40.9999,28.9569,213.142.149.0/24
208287,216.9.224.0,24,Türkiye,Istanbul,41.0011,28.9675,216.9.224.0/24
208972,31.169.82.0,24,Türkiye,Istanbul,40.946,29.1002,31.169.82.0/24
208972,38.10.68.0,22,Türkiye,,41.0214,28.9948,38.10.68.0/22
208972,38.10.68.0,24,Türkiye,,41.0214,28.9948,38.10.68.0/24
208972,38.10.69.0,24,Türkiye,Konya,37.6799,32.3416,38.10.69.0/24
208972,38.10.70.0,24,Türkiye,,41.0214,28.9948,38.10.70.0/24
208972,38.10.71.0,24,Türkiye,,41.0214,28.9948,38.10.71.0/24
208972,38.41.52.0,22,Türkiye,Konya,37.6799,32.3416,38.41.52.0/22
208972,38.41.52.0,24,Türkiye,Konya,37.6799,32.3416,38.41.52.0/24
208972,38.41.53.0,24,Türkiye,,41.0214,28.9948,38.41.53.0/24
208972,38.41.54.0,24,Türkiye,,41.0214,28.9948,38.41.54.0/24
208972,38.41.55.0,24,Türkiye,,41.0214,28.9948,38.41.55.0/24
208972,45.12.54.0,24,Türkiye,Ankara,39.9282,32.8564,45.12.54.0/24
208972,45.12.55.0,24,Türkiye,,41.0214,28.9948,45.12.55.0/24
208972,146.19.12.0,24,Türkiye,,41.0214,28.9948,146.19.12.0/24
208972,149.34.192.0,19,Türkiye,Konya,37.6799,32.3416,149.34.192.0/19
208972,149.34.192.0,24,Türkiye,Konya,37.6799,32.3416,149.34.192.0/24
208972,149.34.193.0,24,Türkiye,Bozyazi,36.111,32.9646,149.34.193.0/24
208972,149.34.194.0,24,Türkiye,Konya,37.6799,32.3416,149.34.194.0/24
208972,149.34.195.0,24,Türkiye,Konya,37.6799,32.3416,149.34.195.0/24
208972,149.34.196.0,24,Türkiye,Konya,37.6799,32.3416,149.34.196.0/24
208972,149.34.197.0,24,Türkiye,Konya,37.6799,32.3416,149.34.197.0/24
208972,149.34.198.0,24,Türkiye,Konya,37.6799,32.3416,149.34.198.0/24
208972,149.34.199.0,24,Türkiye,Konya,37.6799,32.3416,149.34.199.0/24
208972,149.34.200.0,24,Türkiye,Konya,37.6799,32.3416,149.34.200.0/24
208972,149.34.201.0,24,Türkiye,Konya,37.6799,32.3416,149.34.201.0/24
208972,149.34.202.0,24,Türkiye,Konya,37.6799,32.3416,149.34.202.0/24
208972,149.34.203.0,24,Türkiye,Konya,37.6799,32.3416,149.34.203.0/24
208972,149.34.204.0,24,Türkiye,Konya,37.6799,32.3416,149.34.204.0/24
208972,149.34.205.0,24,Türkiye,Konya,37.6799,32.3416,149.34.205.0/24
208972,149.34.206.0,24,Türkiye,Konya,37.6799,32.3416,149.34.206.0/24
208972,149.34.207.0,24,Türkiye,,41.0214,28.9948,149.34.207.0/24
208972,149.34.208.0,24,Türkiye,Konya,37.6799,32.3416,149.34.208.0/24
208972,149.34.209.0,24,Türkiye,Konya,37.6799,32.3416,149.34.209.0/24
208972,149.34.210.0,24,Türkiye,Konya,37.6799,32.3416,149.34.210.0/24
208972,149.34.211.0,24,Türkiye,Konya,37.6799,32.3416,149.34.211.0/24
208972,149.34.212.0,24,Türkiye,Konya,37.6799,32.3416,149.34.212.0/24
208972,149.34.213.0,24,Türkiye,Konya,37.6799,32.3416,149.34.213.0/24
208972,149.34.214.0,24,Türkiye,Konya,37.6799,32.3416,149.34.214.0/24
208972,149.34.215.0,24,Türkiye,Konya,37.6799,32.3416,149.34.215.0/24
208972,149.34.216.0,24,Türkiye,,41.0214,28.9948,149.34.216.0/24
208972,149.34.217.0,24,Türkiye,Konya,37.6799,32.3416,149.34.217.0/24
208972,149.34.218.0,24,Türkiye,Konya,37.6799,32.3416,149.34.218.0/24
208972,149.34.219.0,24,Türkiye,Konya,37.8735,32.4817,149.34.219.0/24
208972,149.34.220.0,24,Türkiye,Konya,37.6799,32.3416,149.34.220.0/24
208972,149.34.221.0,24,Türkiye,Antakya,36.2073,36.1619,149.34.221.0/24
208972,149.34.222.0,24,Türkiye,Konya,37.6799,32.3416,149.34.222.0/24
208972,149.34.223.0,24,Türkiye,Konya,37.6799,32.3416,149.34.223.0/24
208972,149.86.128.0,19,Türkiye,,41.0214,28.9948,149.86.128.0/19
208972,149.86.128.0,24,Türkiye,,41.0214,28.9948,149.86.128.0/24
208972,149.86.129.0,24,Türkiye,,41.0214,28.9948,149.86.129.0/24
208972,149.86.130.0,24,Türkiye,,41.0214,28.9948,149.86.130.0/24
208972,149.86.131.0,24,Türkiye,,41.0214,28.9948,149.86.131.0/24
208972,149.86.132.0,24,Türkiye,,41.0214,28.9948,149.86.132.0/24
208972,149.86.133.0,24,Türkiye,,41.0214,28.9948,149.86.133.0/24
208972,149.86.134.0,24,Türkiye,,41.0214,28.9948,149.86.134.0/24
208972,149.86.135.0,24,Türkiye,,41.0214,28.9948,149.86.135.0/24
208972,149.86.136.0,24,Türkiye,,41.0214,28.9948,149.86.136.0/24
208972,149.86.137.0,24,Türkiye,,41.0214,28.9948,149.86.137.0/24
208972,149.86.138.0,24,Türkiye,,41.0214,28.9948,149.86.138.0/24
208972,149.86.139.0,24,Türkiye,,41.0214,28.9948,149.86.139.0/24
208972,149.86.140.0,24,Türkiye,,41.0214,28.9948,149.86.140.0/24
208972,149.86.141.0,24,Türkiye,,41.0214,28.9948,149.86.141.0/24
208972,149.86.142.0,24,Türkiye,,41.0214,28.9948,149.86.142.0/24
208972,149.86.143.0,24,Türkiye,,41.0214,28.9948,149.86.143.0/24
208972,149.86.144.0,24,Türkiye,,41.0214,28.9948,149.86.144.0/24
208972,149.86.145.0,24,Türkiye,,41.0214,28.9948,149.86.145.0/24
208972,149.86.146.0,24,Türkiye,,41.0214,28.9948,149.86.146.0/24
208972,149.86.147.0,24,Türkiye,,41.0214,28.9948,149.86.147.0/24
208972,149.86.148.0,24,Türkiye,,41.0214,28.9948,149.86.148.0/24
208972,149.86.149.0,24,Türkiye,,41.0214,28.9948,149.86.149.0/24
208972,149.86.150.0,24,Türkiye,,41.0214,28.9948,149.86.150.0/24
208972,149.86.151.0,24,Türkiye,,41.0214,28.9948,149.86.151.0/24
208972,149.86.152.0,24,Türkiye,,41.0214,28.9948,149.86.152.0/24
208972,149.86.153.0,24,Türkiye,,41.0214,28.9948,149.86.153.0/24
208972,149.86.154.0,24,Türkiye,,41.0214,28.9948,149.86.154.0/24
208972,149.86.155.0,24,Türkiye,,41.0214,28.9948,149.86.155.0/24
208972,149.86.156.0,24,Türkiye,,41.0214,28.9948,149.86.156.0/24
208972,149.86.157.0,24,Türkiye,,41.0214,28.9948,149.86.157.0/24
208972,149.86.158.0,24,Türkiye,,41.0214,28.9948,149.86.158.0/24
208972,149.86.159.0,24,Türkiye,,41.0214,28.9948,149.86.159.0/24
208972,185.201.133.0,24,Türkiye,Bozyazi,36.111,32.9646,185.201.133.0/24
208972,185.233.219.0,24,Türkiye,Kayseri,38.7483,35.5301,185.233.219.0/24
208972,185.233.244.0,24,Türkiye,Istanbul,41.0145,28.9533,185.233.244.0/24
208972,185.252.114.0,24,Türkiye,Balıkesir,39.6424,27.8106,185.252.114.0/24
210099,85.117.236.0,24,Türkiye,,41.0214,28.9948,85.117.236.0/24
210099,85.117.237.0,24,Türkiye,,41.0214,28.9948,85.117.237.0/24
210099,154.52.104.0,22,Türkiye,Istanbul,41.0011,28.9675,154.52.104.0/22
210099,154.52.108.0,22,Türkiye,Istanbul,41.0011,28.9675,154.52.108.0/22
210099,154.52.116.0,22,Türkiye,Istanbul,41.0011,28.9675,154.52.116.0/22
210099,154.52.120.0,22,Türkiye,Istanbul,41.0011,28.9675,154.52.120.0/22
210099,154.52.124.0,22,Türkiye,Istanbul,41.0011,28.9675,154.52.124.0/22
212219,2.59.119.0,24,Türkiye,,41.0214,28.9948,2.59.119.0/24
212219,37.140.242.0,24,Türkiye,Beyoğlu,41.0382,28.9864,37.140.242.0/24
212219,45.94.4.0,24,Türkiye,Istanbul,40.9999,28.9569,45.94.4.0/24
212219,45.136.6.0,24,Türkiye,,41.0214,28.9948,45.136.6.0/24
212219,45.141.151.0,24,Türkiye,,41.0214,28.9948,45.141.151.0/24
212219,45.147.46.0,24,Türkiye,,41.0214,28.9948,45.147.46.0/24
212219,46.31.77.0,24,Türkiye,,41.0214,28.9948,46.31.77.0/24
212219,78.135.85.0,24,Türkiye,,41.0214,28.9948,78.135.85.0/24
212219,80.253.246.0,24,Türkiye,,41.0214,28.9948,80.253.246.0/24
212219,91.151.88.0,24,Türkiye,,41.0214,28.9948,91.151.88.0/24
212219,91.151.89.0,24,Türkiye,,41.0214,28.9948,91.151.89.0/24
212219,91.151.95.0,24,Türkiye,,41.0214,28.9948,91.151.95.0/24
212219,188.132.197.0,24,Türkiye,,41.0214,28.9948,188.132.197.0/24
212219,188.132.198.0,24,Türkiye,,41.0214,28.9948,188.132.198.0/24
212219,195.85.207.0,24,Türkiye,Beyoğlu,41.0389,28.987,195.85.207.0/24
212219,212.68.34.0,24,Türkiye,,41.0214,28.9948,212.68.34.0/24
212219,213.142.148.0,24,Türkiye,Istanbul,40.9999,28.9569,213.142.148.0/24
212219,213.142.151.0,24,Türkiye,Istanbul,40.9999,28.9569,213.142.151.0/24
212219,213.142.159.0,24,Türkiye,,41.0214,28.9948,213.142.159.0/24
213301,185.78.84.0,24,Türkiye,,41.0214,28.9948,185.78.84.0/24
213301,185.78.85.0,24,Türkiye,Istanbul,41.1168,29.0917,185.78.85.0/24
213301,185.78.87.0,24,Türkiye,,41.0214,28.9948,185.78.87.0/24
213301,185.174.68.0,24,Türkiye,,41.0214,28.9948,185.174.68.0/24
2614,31.14.19.0,24,Romania,,45.9968,24.997,31.14.19.0/24
2614,37.128.224.0,20,Romania,,45.9968,24.997,37.128.224.0/20
2614,46.243.112.0,21,Romania,,45.9968,24.997,46.243.112.0/21
2614,80.96.11.0,24,Romania,,45.9968,24.997,80.96.11.0/24
2614,80.96.120.0,22,Romania,Suceava,47.6461,26.2595,80.96.120.0/22
2614,81.180.86.0,24,Romania,,45.9968,24.997,81.180.86.0/24
2614,81.180.108.0,22,Romania,,45.9968,24.997,81.180.108.0/22
2614,81.180.208.0,20,Romania,Iasi,47.1672,27.6083,81.180.208.0/20
2614,81.181.70.0,24,Romania,Timișoara,45.7506,21.2334,81.181.70.0/24
2614,81.181.101.0,24,Romania,,45.9968,24.997,81.181.101.0/24
2614,81.181.248.0,24,Romania,,45.9968,24.997,81.181.248.0/24
2614,85.120.46.0,24,Romania,,45.9968,24.997,85.120.46.0/24
2614,85.120.87.0,24,Romania,,45.9968,24.997,85.120.87.0/24
2614,85.120.202.0,24,Romania,,45.9968,24.997,85.120.202.0/24
2614,85.121.32.0,24,Romania,,45.9968,24.997,85.121.32.0/24
2614,85.121.33.0,24,Romania,,45.9968,24.997,85.121.33.0/24
2614,89.38.230.0,24,Romania,,45.9968,24.997,89.38.230.0/24
2614,94.176.135.0,24,Romania,,45.9968,24.997,94.176.135.0/24
2614,94.177.29.0,24,Romania,,45.9968,24.997,94.177.29.0/24
2614,141.85.0.0,16,Romania,Bucharest,44.4508,26.0196,141.85.0.0/16
2614,176.126.208.0,21,Romania,,45.9968,24.997,176.126.208.0/21
2614,178.23.64.0,21,Romania,,45.9968,24.997,178.23.64.0/21
2614,185.118.200.0,22,Romania,,45.9968,24.997,185.118.200.0/22
2614,192.129.4.0,24,Romania,,45.9968,24.997,192.129.4.0/24
2614,193.138.98.0,24,Romania,,45.9968,24.997,193.138.98.0/24
2614,193.226.4.0,24,Romania,Cluj-Napoca,46.7657,23.5943,193.226.4.0/24
2614,193.226.5.0,24,Romania,Cluj-Napoca,46.7657,23.5943,193.226.5.0/24
2614,193.226.6.0,24,Romania,Cluj-Napoca,46.7657,23.5943,193.226.6.0/24
2614,193.226.7.0,24,Romania,Cluj-Napoca,46.7657,23.5943,193.226.7.0/24
2614,193.226.8.0,24,Romania,,45.9968,24.997,193.226.8.0/24
2614,193.226.9.0,24,Romania,,45.9968,24.997,193.226.9.0/24
2614,193.226.10.0,24,Romania,,45.9968,24.997,193.226.10.0/24
2614,193.226.11.0,24,Romania,,45.9968,24.997,193.226.11.0/24
2614,193.226.12.0,24,Romania,,45.9968,24.997,193.226.12.0/24
2614,193.226.13.0,24,Romania,,45.9968,24.997,193.226.13.0/24
2614,193.226.14.0,24,Romania,,45.9968,24.997,193.226.14.0/24
2614,193.226.15.0,24,Romania,,45.9968,24.997,193.226.15.0/24
2614,193.226.17.0,24,Romania,,45.9968,24.997,193.226.17.0/24
2614,193.226.18.0,24,Romania,,45.9968,24.997,193.226.18.0/24
2614,193.226.19.0,24,Romania,,45.9968,24.997,193.226.19.0/24
2614,193.226.20.0,24,Romania,,45.9968,24.997,193.226.20.0/24
2614,193.226.21.0,24,Romania,,45.9968,24.997,193.226.21.0/24
2614,193.226.29.0,24,Romania,,45.9968,24.997,193.226.29.0/24
2614,193.226.37.0,24,Romania,,45.9968,24.997,193.226.37.0/24
2614,193.226.38.0,24,Romania,Craiova,44.318,23.7967,193.226.38.0/24
2614,193.226.48.0,21,Romania,,45.9968,24.997,193.226.48.0/21
2614,193.226.50.0,24,Romania,,45.9968,24.997,193.226.50.0/24
2614,193.226.56.0,24,Romania,Galati,45.4518,28.0522,193.226.56.0/24
2614,193.226.93.0,24,Romania,,45.9968,24.997,193.226.93.0/24
2614,193.226.109.0,24,Romania,,45.9968,24.997,193.226.109.0/24
2614,193.230.188.0,24,Romania,,45.9968,24.997,193.230.188.0/24
2614,193.230.234.0,24,Romania,Iasi,47.1672,27.6083,193.230.234.0/24
2614,193.230.235.0,24,Romania,Iasi,47.1672,27.6083,193.230.235.0/24
2614,193.230.238.0,24,Romania,,45.9968,24.997,193.230.238.0/24
2614,193.231.2.0,24,Romania,,45.9968,24.997,193.231.2.0/24
2614,193.231.8.0,24,Romania,,45.9968,24.997,193.231.8.0/24
2614,193.231.9.0,24,Romania,,45.9968,24.997,193.231.9.0/24
2614,193.231.11.0,24,Romania,,45.9968,24.997,193.231.11.0/24
2614,193.231.13.0,24,Romania,,45.9968,24.997,193.231.13.0/24
2614,193.231.17.0,24,Romania,,45.9968,24.997,193.231.17.0/24
2614,193.231.23.0,24,Romania,,45.9968,24.997,193.231.23.0/24
2614,193.231.25.0,24,Romania,,45.9968,24.997,193.231.25.0/24
2614,193.231.26.0,24,Romania,Iasi,47.1672,27.6083,193.231.26.0/24
2614,193.231.27.0,24,Romania,Iasi,47.1672,27.6083,193.231.27.0/24
2614,193.231.28.0,24,Romania,,45.9968,24.997,193.231.28.0/24
2614,193.231.29.0,24,Romania,,45.9968,24.997,193.231.29.0/24
2614,193.231.32.0,24,Romania,,45.9968,24.997,193.231.32.0/24
2614,193.231.34.0,24,Romania,,45.9968,24.997,193.231.34.0/24
2614,193.231.35.0,24,Romania,,45.9968,24.997,193.231.35.0/24
2614,193.231.38.0,24,Romania,,45.9968,24.997,193.231.38.0/24
2614,193.231.39.0,24,Romania,,45.9968,24.997,193.231.39.0/24
2614,193.231.40.0,24,Romania,Craiova,44.318,23.7967,193.231.40.0/24
2614,193.231.42.0,24,Romania,,45.9968,24.997,193.231.42.0/24
2614,193.231.43.0,24,Romania,,45.9968,24.997,193.231.43.0/24
2614,193.231.47.0,24,Romania,,45.9968,24.997,193.231.47.0/24
2614,193.231.132.0,24,Romania,,45.9968,24.997,193.231.132.0/24
2614,193.231.135.0,24,Romania,,45.9968,24.997,193.231.135.0/24
2614,193.231.136.0,24,Romania,,45.9968,24.997,193.231.136.0/24
2614,193.231.147.0,24,Romania,,45.9968,24.997,193.231.147.0/24
2614,193.231.148.0,24,Romania,,45.9968,24.997,193.231.148.0/24
2614,193.231.158.0,24,Romania,,45.9968,24.997,193.231.158.0/24
2614,194.102.32.0,24,Romania,,45.9968,24.997,194.102.32.0/24
2614,194.102.40.0,24,Romania,,45.9968,24.997,194.102.40.0/24
2614,194.102.42.0,23,Romania,,45.9968,24.997,194.102.42.0/23
2614,194.102.44.0,24,Romania,,45.9968,24.997,194.102.44.0/24
